mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.1537272453308105,0.0031397486753797,0.0067381381988525,0.0009349039301523,5,sqrt,5,5,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.9708333333333332,0.9828703703703704,0.975925925925926,0.9837962962962964,0.9847222222222224,0.9796296296296296,0.0053831266124995,763,Binary,Raw
0.2296492099761962,0.0027569939187503,0.0068764209747314,0.0010756658231838,5,sqrt,5,5,150,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 150}",0.9694444444444444,0.9842592592592592,0.9717592592592592,0.9824074074074074,0.9819444444444444,0.977962962962963,0.0061040924903146,881,Binary,Raw
0.2914587497711182,0.0050010959661204,0.0059756278991699,6.135814115237255e-05,5,sqrt,5,5,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.9694444444444444,0.9842592592592592,0.9717592592592592,0.9810185185185184,0.9833333333333334,0.977962962962963,0.006146083990843,881,Binary,Raw
0.4356592655181884,0.0038978400639974,0.00698823928833,2.263816737345403e-05,5,sqrt,5,5,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.9708333333333332,0.9842592592592592,0.9703703703703704,0.9800925925925926,0.9819444444444444,0.9775,0.0057868518488888,939,Binary,Raw
0.0756710052490234,0.0010864499723461,0.004087495803833,0.0001658671320679,5,sqrt,5,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.9712962962962964,0.9814814814814816,0.975925925925926,0.9837962962962964,0.9805555555555556,0.9786111111111112,0.0044636928863681,795,Binary,Raw
0.1494080066680908,0.0017950620706773,0.0047915458679199,4.238393038822399e-05,5,sqrt,5,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.9708333333333332,0.9828703703703704,0.975925925925926,0.9837962962962964,0.9847222222222224,0.9796296296296296,0.0053831266124995,763,Binary,Raw
0.2168700695037841,0.0023010990128435,0.005358076095581,6.043515484000467e-05,5,sqrt,5,10,150,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 150}",0.9694444444444444,0.9842592592592592,0.9717592592592592,0.9824074074074074,0.9819444444444444,0.977962962962963,0.0061040924903146,881,Binary,Raw
0.2913751125335693,0.0030087287937279,0.0059686660766601,4.131804293989978e-05,5,sqrt,5,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.9694444444444444,0.9842592592592592,0.9717592592592592,0.9810185185185184,0.9833333333333334,0.977962962962963,0.006146083990843,881,Binary,Raw
0.4350072860717773,0.0039395395333271,0.0070223331451416,4.089233811191504e-05,5,sqrt,5,10,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.9708333333333332,0.9842592592592592,0.9703703703703704,0.9800925925925926,0.9819444444444444,0.9775,0.0057868518488888,939,Binary,Raw
0.0770155429840087,0.004441716666075,0.0041088104248046,0.0002550700239811,5,sqrt,5,20,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 50}",0.9703703703703704,0.9800925925925926,0.975462962962963,0.9810185185185184,0.9819444444444444,0.977777777777778,0.0043231916777514,911,Binary,Raw
0.1543145179748535,0.0022614454803804,0.0067408084869384,0.0009862385952028,5,sqrt,5,20,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",0.9708333333333332,0.9800925925925926,0.975462962962963,0.9837962962962964,0.9847222222222224,0.9789814814814816,0.0052181491865205,781,Binary,Raw
0.2292720794677734,0.0015593637304842,0.0063355445861816,0.0011854556841591,5,sqrt,5,20,150,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 150}",0.9694444444444444,0.9828703703703704,0.9717592592592592,0.9810185185185184,0.9833333333333334,0.9776851851851852,0.0058809053734075,917,Binary,Raw
0.2993714809417724,0.0027853306192309,0.0066173553466796,0.0009138297744053,5,sqrt,5,20,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",0.9694444444444444,0.9828703703703704,0.975925925925926,0.9810185185185184,0.9833333333333334,0.9785185185185185,0.005242736172923,813,Binary,Raw
0.437379789352417,0.006044280722555,0.0068719387054443,4.179362764970819e-05,5,sqrt,5,20,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.9708333333333332,0.9828703703703704,0.974537037037037,0.9796296296296296,0.9819444444444444,0.9779629629629628,0.0045887080345792,903,Binary,Raw
0.0760981082916259,0.0021082645430419,0.0040792942047119,0.0001156841145487,5,sqrt,5,50,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 50}",0.9703703703703704,0.9828703703703704,0.975,0.9796296296296296,0.9791666666666669,0.9774074074074076,0.0043172382321758,953,Binary,Raw
