mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.0303825378417968,0.0054464150376507,0.0023930072784423,0.0001445438861609,balanced,entropy,12,log2,5,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9796296296296296,0.9907407407407408,0.9828703703703704,0.9847222222222224,0.9773148148148147,0.9830555555555556,0.0046166484675251,61,Binary,Raw
0.0261277198791503,0.0053722618202627,0.0028586864471435,0.0013381233897131,balanced,entropy,12,log2,5,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.9796296296296296,0.9833333333333334,0.9796296296296296,0.985648148148148,0.9810185185185184,0.9818518518518518,0.0023314219096322,111,Binary,Raw
0.0253325939178466,0.0040786972394899,0.002350378036499,0.0001381905346734,balanced,entropy,12,log2,5,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 50}",0.9773148148148147,0.9819444444444444,0.985648148148148,0.975925925925926,0.975,0.9791666666666666,0.004025382429497,199,Binary,Raw
0.023899507522583,0.0038169664261956,0.0023228168487548,0.0002845070232742,balanced,entropy,12,log2,10,2,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9708333333333332,0.9879629629629628,0.9722222222222222,0.9819444444444444,0.9837962962962964,0.9793518518518518,0.0066936183599732,177,Binary,Raw
0.0194645404815673,0.0022452015976096,0.0021111011505126,0.0001906534020989,balanced,entropy,12,log2,10,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5}",0.9708333333333332,0.9879629629629628,0.9722222222222222,0.9819444444444444,0.9837962962962964,0.9793518518518518,0.0066936183599732,177,Binary,Raw
0.0217116832733154,0.0013861721112152,0.0022266864776611,5.240169184907876e-05,balanced,entropy,12,log2,10,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9708333333333332,0.9879629629629628,0.9722222222222222,0.9819444444444444,0.9837962962962964,0.9793518518518518,0.0066936183599732,177,Binary,Raw
0.0231963157653808,0.0039803795932611,0.0029214859008789,0.0012909859192074,balanced,entropy,12,log2,10,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9708333333333332,0.9879629629629628,0.9722222222222222,0.9819444444444444,0.9837962962962964,0.9793518518518518,0.0066936183599732,177,Binary,Raw
0.0250391960144042,0.0043205006375917,0.0028575897216796,0.0011266479034569,balanced,entropy,12,log2,10,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 50}",0.976851851851852,0.9814814814814814,0.9814814814814814,0.9773148148148147,0.9717592592592592,0.977777777777778,0.0035980294866158,237,Binary,Raw
0.0225628852844238,0.004418910949136,0.0021918296813964,7.947037375058854e-05,balanced,entropy,12,log2,20,2,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 2}",0.974537037037037,0.975925925925926,0.975925925925926,0.9694444444444444,0.9717592592592592,0.9735185185185186,0.0025425055958788,413,Binary,Raw
0.0287216186523437,0.0037265077078771,0.0022223472595214,5.758712433047948e-05,balanced,entropy,12,log2,20,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5}",0.974537037037037,0.975925925925926,0.975925925925926,0.9694444444444444,0.9717592592592592,0.9735185185185186,0.0025425055958788,413,Binary,Raw
0.030009126663208,0.0082133551673783,0.0026885986328125,0.0005957403236103,balanced,entropy,12,log2,20,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10}",0.974537037037037,0.975925925925926,0.975925925925926,0.9694444444444444,0.9717592592592592,0.9735185185185186,0.0025425055958788,413,Binary,Raw
0.0232769966125488,0.0029138169244121,0.0022438049316406,0.0001696216007773,balanced,entropy,12,log2,20,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20}",0.974537037037037,0.975925925925926,0.975925925925926,0.9694444444444444,0.9717592592592592,0.9735185185185186,0.0025425055958788,413,Binary,Raw
0.0194279670715332,0.0016055450500926,0.0019050598144531,0.000175235456336,balanced,entropy,12,log2,20,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 50}",0.9703703703703704,0.9810185185185184,0.975462962962963,0.9805555555555556,0.975462962962963,0.976574074074074,0.0039130641868732,285,Binary,Raw
0.0138689517974853,0.003515417940198,0.0032587528228759,0.0007979611673843,,gini,3,sqrt,1,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0160151481628417,0.004068979400216,0.0043356418609619,0.001503577464267,,gini,3,sqrt,1,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0137701034545898,0.0051992075585329,0.0038323402404785,0.0021744577545676,,gini,3,sqrt,1,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0112587928771972,0.000452121655104,0.0020599365234375,0.0001209097695042,,gini,3,sqrt,1,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0137095928192138,0.0019168321663792,0.003515625,0.0015094929551466,,gini,3,sqrt,1,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 50}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0164674282073974,0.0051750550442063,0.0024623870849609,0.0003965110423461,,gini,3,sqrt,2,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0142484188079833,0.0048008288647429,0.0021681308746337,6.545610904105143e-05,,gini,3,sqrt,2,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0168476581573486,0.0066333845681897,0.0033639907836914,0.0014293224845324,,gini,3,sqrt,2,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.016866397857666,0.0032232465761285,0.0022455692291259,0.0001012192424081,,gini,3,sqrt,2,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0185357570648193,0.0053447093756396,0.0049865245819091,0.002384370810959,,gini,3,sqrt,2,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 50}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.015083885192871,0.0045440926816913,0.0029491901397705,0.0012806464782587,,gini,3,sqrt,5,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0120624065399169,0.0009007802086154,0.0024227142333984,0.0004568669755478,,gini,3,sqrt,5,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0144054889678955,0.0017030314973098,0.0026254177093505,0.0004340674187477,,gini,3,sqrt,5,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0139941692352294,0.0023154524945355,0.0026926040649414,0.0006444445743054,,gini,3,sqrt,5,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0133643150329589,0.0032922540027498,0.0022497653961181,0.0001331517198092,,gini,3,sqrt,5,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 50}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0117545127868652,0.0006452999225516,0.0019863605499267,0.0002271601674777,,gini,3,sqrt,10,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0115021705627441,0.0007971854767846,0.0024419784545898,0.0006032088546551,,gini,3,sqrt,10,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0139557838439941,0.0036802498420714,0.0021031856536865,8.349629687610814e-05,,gini,3,sqrt,10,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0112814903259277,0.0017644007175761,0.0019915103912353,0.0003678268801143,,gini,3,sqrt,10,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0132954120635986,0.0035565735426159,0.0027183532714843,0.0012898688975089,,gini,3,sqrt,10,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 50}",0.8300925925925926,0.8768518518518518,0.8555555555555556,0.849537037037037,0.8685185185185185,0.8561111111111112,0.0161530955723862,981,Binary,Reduced
0.0129853248596191,0.0025485704541632,0.0023647785186767,0.0003863451832802,,gini,3,sqrt,20,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 2}",0.8300925925925926,0.8768518518518518,0.8611111111111112,0.8546296296296296,0.8685185185185185,0.8582407407407407,0.0159097678583283,976,Binary,Reduced
0.0115593433380126,0.0012015083948154,0.0021046161651611,4.105997118520007e-05,,gini,3,sqrt,20,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5}",0.8300925925925926,0.8768518518518518,0.8611111111111112,0.8546296296296296,0.8685185185185185,0.8582407407407407,0.0159097678583283,976,Binary,Reduced
0.0113502979278564,0.0011619731577247,0.002644395828247,0.0012395912967245,,gini,3,sqrt,20,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10}",0.8300925925925926,0.8768518518518518,0.8611111111111112,0.8546296296296296,0.8685185185185185,0.8582407407407407,0.0159097678583283,976,Binary,Reduced
0.0097455024719238,0.0014575515632777,0.0018623352050781,0.0003706000787409,,gini,3,sqrt,20,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20}",0.8300925925925926,0.8768518518518518,0.8611111111111112,0.8546296296296296,0.8685185185185185,0.8582407407407407,0.0159097678583283,976,Binary,Reduced
0.0105985164642333,0.0008518090468153,0.0020581245422363,7.270658127135241e-05,,gini,3,sqrt,20,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 50}",0.8300925925925926,0.8768518518518518,0.8611111111111112,0.8546296296296296,0.8685185185185185,0.8582407407407407,0.0159097678583283,976,Binary,Reduced
0.0172069072723388,0.0051369752700594,0.002940034866333,0.0014426689158969,,gini,3,log2,1,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0161532402038574,0.0013762568247548,0.0022469997406005,0.0004580259714051,,gini,3,log2,1,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0165601253509521,0.0020277134932963,0.0020647525787353,5.799669031833957e-05,,gini,3,log2,1,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0247780323028564,0.0067405741307165,0.0021087646484375,7.758953811515045e-05,,gini,3,log2,1,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0265416622161865,0.0070098871179492,0.0027555465698242,0.0012289965116611,,gini,3,log2,1,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 50}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.016401195526123,0.0023187971567693,0.0020712375640869,0.0001040591101257,,gini,3,log2,2,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0168246269226074,0.0022417879451031,0.0022366046905517,0.0004194166508569,,gini,3,log2,2,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0246747016906738,0.0072071063290111,0.0036154747009277,0.0023358318749513,,gini,3,log2,2,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0155656337738037,0.0005458639890935,0.0019768238067626,0.000135133126773,,gini,3,log2,2,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0150587558746337,0.0012243701851012,0.0019727706909179,2.942266875957285e-05,,gini,3,log2,2,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 50}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0195106029510498,0.0063572620318853,0.0026675701141357,0.0012399358518743,,gini,3,log2,5,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0162816524505615,0.0028260511321231,0.0027375698089599,0.0013274546776165,,gini,3,log2,5,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0206515312194824,0.0039484439150371,0.0024744033813476,0.0007813047132853,,gini,3,log2,5,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.016852331161499,0.0022397167529505,0.0020846366882324,0.0001016175226059,,gini,3,log2,5,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0166937351226806,0.0040973688085337,0.0020129680633544,6.845644701357744e-05,,gini,3,log2,5,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 50}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0314357280731201,0.0052249072256643,0.0049095630645751,0.0013469777154934,,gini,3,log2,10,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0243103504180908,0.0077273862834388,0.0020461082458496,6.0725544403269256e-05,,gini,3,log2,10,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0169801235198974,0.0028992287196922,0.0025942325592041,0.0010766773859598,,gini,3,log2,10,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0265421390533447,0.0098843836847274,0.0035197734832763,0.0013767335876344,,gini,3,log2,10,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0159456729888916,0.0014003444968021,0.00266695022583,0.0012524651943627,,gini,3,log2,10,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 50}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0189943313598632,0.0055289060465596,0.0021806240081787,0.0003240603850493,,gini,3,log2,20,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 2}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0146764755249023,6.600580362607053e-05,0.001907730102539,0.0001886973992387,,gini,3,log2,20,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0164592742919921,0.0026771179473525,0.002256965637207,0.0004318861476065,,gini,3,log2,20,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0178652286529541,0.0062931009247085,0.0021266460418701,6.997321690885758e-05,,gini,3,log2,20,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0155208587646484,0.0018676822639743,0.0020991325378417,6.30386297668103e-05,,gini,3,log2,20,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 50}",0.9111111111111112,0.9111111111111112,0.913425925925926,0.8930555555555556,0.8939814814814815,0.9045370370370373,0.0090409448138771,851,Binary,Reduced
0.0213359355926513,0.0058215222008614,0.0027451992034912,0.0012754691042203,,gini,5,sqrt,1,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.974074074074074,0.9787037037037036,0.976851851851852,0.9875,0.974537037037037,0.9783333333333332,0.0048767385489865,565,Binary,Reduced
0.0169785976409912,0.0009625521096028,0.0019495964050292,3.765546537195573e-05,,gini,5,sqrt,1,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.974074074074074,0.9787037037037036,0.976851851851852,0.9879629629629628,0.974537037037037,0.978425925925926,0.005051178406291,556,Binary,Reduced
0.0322191715240478,0.0029772529358618,0.0040462970733642,0.0014649759732116,,gini,5,sqrt,1,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.974074074074074,0.9787037037037036,0.976851851851852,0.9879629629629628,0.974537037037037,0.978425925925926,0.005051178406291,556,Binary,Reduced
0.0168498516082763,0.0013818238955453,0.0020275592803955,0.0001060131797765,,gini,5,sqrt,1,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.974074074074074,0.9787037037037036,0.9884259259259258,0.9875,0.975,0.9807407407407408,0.0061040924903146,476,Binary,Reduced
0.0160475730895996,0.0006328859080317,0.0019450664520263,5.195849262235332e-05,,gini,5,sqrt,1,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 50}",0.9546296296296296,0.9662037037037036,0.9685185185185186,0.9537037037037036,0.9662037037037036,0.9618518518518518,0.0063383670704166,709,Binary,Reduced
0.0168060302734375,0.0017202812039814,0.0019546508789062,5.078899994672966e-05,,gini,5,sqrt,2,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.974074074074074,0.9787037037037036,0.977777777777778,0.9875,0.974537037037037,0.9785185185185185,0.0048343620304469,555,Binary,Reduced
0.0200032234191894,0.0076496542937565,0.0020014286041259,0.0001223644980884,,gini,5,sqrt,2,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.974074074074074,0.9787037037037036,0.977777777777778,0.9879629629629628,0.974537037037037,0.9786111111111112,0.0050068540128132,551,Binary,Reduced
0.0263279438018798,0.0087876924210687,0.0026495456695556,0.001259201309672,,gini,5,sqrt,2,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.974074074074074,0.9787037037037036,0.977777777777778,0.9879629629629628,0.974537037037037,0.9786111111111112,0.0050068540128132,551,Binary,Reduced
